passo,acao,concat
0,0,"[0.05078,0.01160,0.01371,0.15893,0.16178]"
1500,0,"[0.50478,0.50202,0.48095,0.29112,0.28514]"
3000,2,"[0.53293,0.52825,0.53987,0.28658,0.31041]"
4500,2,"[0.60332,0.68668,0.67039,0.33804,0.35996]"
6000,0,"[0.61991,0.65843,0.65109,0.41978,0.43782]"
7500,1,"[0.67421,0.71493,0.70696,0.46065,0.47219]"
9000,2,"[0.68376,0.78507,0.75521,0.48890,0.51213]"
10500,3,"[0.76973,0.82543,0.82834,0.49041,0.51769]"
12000,4,"[0.81046,0.90666,0.90452,0.45964,0.48989]"
13500,3,"[0.83157,0.96973,0.96496,0.53078,0.56623]"
15000,2,"[0.86476,0.98789,0.98832,0.57013,0.65167]"
16500,3,"[0.92006,0.99041,0.99289,0.62159,0.66127]"
18000,1,"[0.91805,0.99596,0.99594,0.70283,0.75379]"
19500,3,"[0.93313,0.99849,0.99848,0.74117,0.73205]"
21000,3,"[0.90950,0.99697,0.99848,0.72856,0.75581]"
22500,3,"[0.98391,1.00000,0.99594,0.76488,0.79575]"
24000,4,"[0.99548,0.99950,1.00000,0.74672,0.77705]"
25500,1,"[0.98944,0.99950,0.99848,0.86731,0.87715]"
27000,3,"[0.99497,1.00000,1.00000,0.87336,0.86805]"
28500,1,"[0.99296,0.99899,0.99949,0.88951,0.90243]"
30000,2,"[0.99346,1.00000,1.00000,0.89506,0.91759]"
31500,2,"[0.98894,1.00000,1.00000,0.92886,0.93074]"
33000,3,"[0.99950,0.99899,1.00000,0.92836,0.93327]"
34500,2,"[0.99346,0.99950,0.99746,0.93895,0.93984]"
36000,0,"[0.99196,0.99899,0.99848,0.96418,0.95804]"
37500,2,"[0.98693,1.00000,0.99949,0.96065,0.95854]"
39000,0,"[0.99346,1.00000,0.99848,0.98486,0.97776]"
40500,1,"[0.99447,0.99849,1.00000,0.98335,0.97978]"
42000,0,"[0.98492,0.99899,0.99949,0.98234,0.98079]"
43500,0,"[0.94369,0.99950,0.99797,0.98991,0.98888]"
45000,0,"[0.98190,0.99899,0.99797,0.99344,0.98736]"
46500,0,"[0.98492,0.99950,0.99949,0.98335,0.98483]"
48000,2,"[0.99548,1.00000,0.99949,0.98537,0.98433]"
49500,4,"[1.00000,1.00000,1.00000,0.96670,0.96360]"
51000,3,"[0.99950,1.00000,1.00000,0.97629,0.97624]"
52500,4,"[0.99849,1.00000,0.99949,0.94955,0.91355]"
54000,4,"[1.00000,1.00000,0.99949,0.94400,0.91860]"
55500,0,"[0.99548,1.00000,0.99949,0.99041,0.99039]"
57000,2,"[0.99648,0.99950,0.99949,0.97175,0.98483]"
58500,1,"[0.99950,0.99950,1.00000,0.99243,0.99545]"
60000,0,"[0.98089,1.00000,0.99949,0.99344,0.99343]"
61500,3,"[1.00000,1.00000,1.00000,0.98688,0.98281]"
63000,2,"[0.99799,0.99950,1.00000,0.99495,0.98888]"
64500,0,"[0.99598,0.99899,1.00000,0.99495,0.99697]"
66000,0,"[0.99246,0.99899,1.00000,0.99647,0.99848]"
67500,1,"[0.98441,1.00000,0.99949,0.98638,0.99596]"
69000,4,"[0.99950,1.00000,1.00000,0.97730,0.98028]"
70500,2,"[0.99849,1.00000,0.99898,0.99495,0.98787]"
72000,4,"[0.99799,1.00000,1.00000,0.97881,0.98079]"
73500,3,"[1.00000,1.00000,1.00000,0.98285,0.97118]"
75000,4,"[0.99447,0.99596,1.00000,0.97629,0.96360]"
76500,1,"[0.99950,1.00000,1.00000,0.99546,0.99090]"
78000,0,"[0.99698,0.99950,1.00000,0.99798,0.99697]"
79500,0,"[0.99749,1.00000,1.00000,0.99899,0.99697]"
81000,0,"[0.99447,1.00000,0.99797,0.99243,0.98382]"
82500,2,"[0.99950,0.99950,1.00000,0.99546,0.99646]"
84000,1,"[1.00000,0.99950,1.00000,0.99748,0.99494]"
85500,2,"[0.99799,1.00000,1.00000,0.99193,0.98129]"
87000,1,"[0.99045,1.00000,1.00000,0.97679,0.98989]"
88500,0,"[0.99950,1.00000,1.00000,1.00000,0.99494]"
90000,2,"[0.99950,0.99899,1.00000,0.99697,0.99444]"
91500,3,"[0.99648,1.00000,1.00000,0.99445,0.99444]"
93000,1,"[0.99346,1.00000,0.99949,0.99243,0.99494]"
94500,4,"[1.00000,1.00000,1.00000,0.99647,0.98938]"
96000,0,"[0.97939,1.00000,1.00000,0.99041,0.99545]"
97500,3,"[0.97235,1.00000,1.00000,0.98991,0.98888]"
99000,2,"[0.99950,1.00000,0.99949,0.99041,0.99494]"
100500,3,"[1.00000,1.00000,1.00000,0.99395,0.98938]"
